SITENAME|LNG|LAT|METHOD|MODEL|VARS|WEIGHTS|NDIVISIONS|DIRECTION|GROWINGSEASON|ROTATION|PERIOD|ZONES|RESOLUTION|SCENARIO|OUTFILE|THRESHOLD
GLOBAL_1378658353560|-73.477|2.109|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378658353560/|0.0
GLOBAL_1378658555820|15.929|52.254|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378658555820/|0.0
CHL_1378658515333|-73.038|-36.83|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chl,chl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/CHL_1378658515333/|0.0
GLOBAL_1378659206369|-74.057|4.589|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378659206369/|0.0
GLOBAL_1378658840086|16.511|38.412|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[2_5min,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378658840086/|0.0
GLOBAL_1378659786449|-73.828|6.315|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378659786449/|0.0
GLOBAL_1378659955888|16.511|38.412|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378659955888/|0.0
GLOBAL_1378660846925|-74.079|4.611|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378660846925/|0.0
GLOBAL_1378661143180|-76.057|1.856|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378661143180/|0.0
ARG_1378664436539|-76.474|2.944|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,arg]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/ARG_1378664436539/|0.0
GLOBAL_1378665261170|-75.234|3.513|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378665261170/|0.0
GLOBAL_1378665379778|-74.559|4.53|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378665379778/|0.0
COL_1378666491906|-75.551|6.251|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378666491906/|0.0
GLOBAL_1378752892252|78.484|17.424|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ind,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378752892252/|0.0
COL_1378668098567|-73.156|7.19|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378668098567/|0.0
COL_1378670244468|-74.122|4.726|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378670244468/|0.0
GLOBAL_1378673253365|-74.875|39.72|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|4:10|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378673253365/|0.0
GLOBAL_1378677534948|6.165|46.207|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378677534948/|0.0
GLOBAL_1378681696626|150.116544|-34.521058|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378681696626/|0.0
GLOBAL_1378683385883|-72.921|5.721|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378683385883/|0.0
GLOBAL_1378684218146|153.595|-28.784|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[aus,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378684218146/|0.0
COL_1378684512718|-75.575|9.244|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378684512718/|0.0
COL_1378687938402|-74.101|4.742|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378687938402/|0.0
CHL_1378691275726|-73.476|-37.286|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chl,chl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/CHL_1378691275726/|0.0
GLOBAL_1378695734096|-71.172|46.808|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[can,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378695734096/|0.0
GLOBAL_1378691801097|-75.591|6.457|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378691801097/|0.0
COL_1378694234175|-70.926|3.814|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378694234175/|0.0
COL_1378695746671|-74.079|4.589|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378695746671/|0.0
COL_1378696792869|-74.907|6.186|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378696792869/|0.0
COL_1378701593275|-73.991|4.425|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378701593275/|0.0
GLOBAL_1378704786066|-74.343|10.899|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378704786066/|0.0
COL_1378705243270|-75.221|4.414|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378705243270/|0.0
GLOBAL_1378707868953|-68.906|0.0|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378707868953/|0.0
GLOBAL_1378714395240|104.343|2.038|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378714395240/|0.0
COL_1378718534183|-76.496|3.438|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378718534183/|0.0
GLOBAL_1378727690731|-5.977|37.545|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378727690731/|0.0
BRA_1378728621681|-75.254|3.921|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,bra]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BRA_1378728621681/|0.0
COL_1378729625379|-75.57|6.244|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378729625379/|0.0
COL_1378733447789|-74.65|4.589|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[col,col]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/COL_1378733447789/|0.0
COL_1378733712357|-74.057|4.589|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378733712357/|0.0
GLOBAL_1378734112039|-75.573|6.243|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378734112039/|0.0
COL_1378734706631|-74.079|4.589|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378734706631/|0.0
GLOBAL_1378735037189|-52.303|-29.546|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[bra,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378735037189/|0.0
COL_1378735966015|-75.288|2.937|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[col,col]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/COL_1378735966015/|0.0
GLOBAL_1378736228197|-76.33|3.762|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378736228197/|0.0
GLOBAL_1378736411902|85.317|27.686|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|6:8|tmean|[1960_1990,1960_1990]|[npl,global]|[30s,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378736411902/|0.0
COL_1378829562816|-74.079|4.611|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378829562816/|0.0
UGA_1378837959890|32.061|0.86|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1378837959890/|0.0
GHA_1378839768119|-0.851|9.418|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:1|none|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1378839768119/|0.0
ZAF_1378842381880|-74.035|4.611|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,zaf]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/ZAF_1378842381880/|0.0
RWA_1378847682206|29.894|-2.361|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[rwa,rwa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/RWA_1378847682206/|0.0
RWA_1378847895708|29.792|-2.198|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|none|[1960_1990,1960_1990]|[rwa,rwa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/RWA_1378847895708/|0.0
GLOBAL_1378850616942|2.243|41.382|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[esp,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378850616942/|0.0
GLOBAL_1378852723834|-4.584|42.557|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[esp,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378852723834/|0.0
COL_1378853184836|-74.035|4.589|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378853184836/|0.0
GLOBAL_1378856266955|-4.854|37.915|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[esp,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378856266955/|0.0
GLOBAL_1378858949719|-4.585|42.553|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[esp,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378858949719/|0.0
GLOBAL_1378864408382|151.2667|-32.7|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378864408382/|0.0
GLOBAL_1378865494677|-77.034|-12.104|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[per,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378865494677/|0.0
COL_1378883830738|-76.237|4.51|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1378883830738/|0.0
GLOBAL_1378902573063|-74.7822|4.4355|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378902573063/|0.0
BDI_1378902695428|30.284|-3.166|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|none|[1960_1990,1960_1990]|[bdi,bdi]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BDI_1378902695428/|0.0
BDI_1378902792441|30.284|-3.166|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:1|none|[1960_1990,1960_1990]|[bdi,bdi]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BDI_1378902792441/|0.0
AUS_1378902891723|146.416|-34.546|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:1|none|[1960_1990,1960_1990]|[aus,aus]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/AUS_1378902891723/|0.0
COL_1378903952171|-74.7822|4.4355|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378903952171/|0.0
AUS_1378904138122|146.416|-34.546|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:1|none|[1960_1990,1960_1990]|[aus,aus]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/AUS_1378904138122/|0.0
AUS_1378906287359|146.416|-34.546|ccafs|[current,current]|[prec]|[1]|[12,12]|none|1:1|none|[1960_1990,1960_1990]|[aus,aus]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/AUS_1378906287359/|0.0
COL_1378906417233|-72.826|6.928|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378906417233/|0.0
COL_1378911377145|-76.523|3.437|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378911377145/|0.0
PAN_1378914978729|-84.888|12.425|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[nic,pan]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/PAN_1378914978729/|0.0
PAN_1378915079511|-175.247|-21.166|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ton,pan]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/PAN_1378915079511/|0.0
COL_1378921691556|-74.057|4.567|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378921691556/|0.0
TON_1378923437437|-175.141|-21.234|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ton,ton]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/TON_1378923437437/|0.0
TON_1378929695773|-175.141|-21.234|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ton,ton]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/TON_1378929695773/|0.0
GMB_1378930138233|-16.03|13.314|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|none|[1960_1990,1960_1990]|[gmb,gmb]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GMB_1378930138233/|0.0
SUR_1378930247148|-56.501|4.706|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|none|[1960_1990,1960_1990]|[sur,sur]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SUR_1378930247148/|0.0
COL_1378931430827|-74.092|4.576|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378931430827/|0.0
COL_1378931570296|-74.799|10.964|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378931570296/|0.0
GLOBAL_1378931696763|-77.243|1.224|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378931696763/|0.0
COL_1378931866583|-75.573|5.049|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378931866583/|0.0
GLOBAL_1378933341820|7.108|73.016|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378933341820/|0.0
COL_1378933533331|-74.123|4.633|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[col,col]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/COL_1378933533331/|0.0
COL_1378937393579|-76.144|0.705|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1378937393579/|0.0
GLOBAL_1378937429494|-75.408|9.147|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378937429494/|0.0
VEN_1378937525716|-71.146|8.606|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ven,ven]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/VEN_1378937525716/|0.0
MEX_1378937630462|-100.243|25.7|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[mex,mex]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/MEX_1378937630462/|0.0
GLOBAL_1378938348091|-80.563|-1.977|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ecu,global]|[30s,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378938348091/|0.6
GLOBAL_1378939134209|-89.033|13.753|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[slv,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378939134209/|0.0
GLOBAL_1378951773261|-74.137|4.603|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1378951773261/|0.0
VEN_1378959866794|-68.001|10.19|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ven,ven]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/VEN_1378959866794/|0.0
IND_1378978952258|77.877|28.472|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ind,ind]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/IND_1378978952258/|0.0
COL_1378985868156|-76.496|3.405|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1378985868156/|0.0
GLOBAL_1379002119553|-62.977|-17.825|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[bol,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1379002119553/|0.0
GHA_1379012315516|-2.026|7.799|ccafs|[ipsl_cm4,current]|[tmean]|[1]|[12,12]|backward|1:2|none|[2020_2049,1960_1990]|[gha,gha]|[30s,30s]|[b1,baseline]|/var/www/analogues/outputs/GHA_1379012315516/|0.0
COL_1379016412143|-72.07|6.315|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1379016412143/|0.0
COL_1379016596007|-74.09|4.589|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1379016596007/|0.0
GLOBAL_1379029003813|87.05|30.66|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1379029003813/|0.0
GLOBAL_1379041809377|-74.09|4.676|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1379041809377/|0.0
COL_1379066190889|-75.447|6.146|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/COL_1379066190889/|0.0
GLOBAL_1379066727020|-4.586|42.562|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[esp,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1379066727020/|0.0
COL_1379076563194|-74.595|4.676|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1379076563194/|0.0
FRA_1379089123654|6.976527|43.680741|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[fra,fra]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/FRA_1379089123654/|0.0
