SITENAME|LNG|LAT|METHOD|MODEL|VARS|WEIGHTS|NDIVISIONS|DIRECTION|GROWINGSEASON|ROTATION|PERIOD|ZONES|RESOLUTION|SCENARIO|OUTFILE|THRESHOLD
UGA_1370134933284|32.0228406409|1.22785621462|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370134933284/|0.0
UGA_1370135810857|31.7371961097|0.843398263667|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370135810857/|0.0
UGA_1370135950490|31.7371961097|0.843398263667|ccafs|[current,current]|[tmean,prec]|[0.7,0.3]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370135950490/|0.05
SOM_1370136054947|45.0471326331|3.32995581466|ccafs|[current,current]|[tmean,prec]|[0.2,0.8]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[som,som]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SOM_1370136054947/|0.35
TZA_1370137713510|34.3691437981|-5.61906721562|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[tza,tza]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/TZA_1370137713510/|0.0
GHA_1370138378076|-1.50832464644|8.10200325497|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1370138378076/|0.0

COL_1370179794476|-76.5288498494|3.41615134105|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370179794476/|0.0
COL_1370181267617|-75.4961350056|8.83220735572|ccafs|[current,current]|[tmean,prec]|[0.7,0.3]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370181267617/|0.05
NPL_1370181645663|85.3196659006|27.7800499208|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[npl,npl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NPL_1370181645663/|0.0
ECU_1370274847715|-78.4427677963|-1.01338483639|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[ecu,ecu]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/ECU_1370274847715/|0.0
analogues_style_1367881331461|33.593|0.732|ccafs|[current,current]|[prec,tmean]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/analogues_style_1367881331461/|0.0
GLOBAL_1370277162144|12.3046875|17.9787330956|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[global,global]|[2_5min,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1370277162144/|0.35
MEX_1370279061489|-100.550226402|19.4133893726|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[mex,mex]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/MEX_1370279061489/|0.0
COL_1370439030894|-76.5068771931|3.42711808452|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370439030894/|0.0
COL_1370441209548|-76.5068771931|3.42711808452|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370441209548/|0.55
BOL_1370449239609|-63.8453144744|-16.1861354739|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[bol,bol]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BOL_1370449239609/|0.0
GLOBAL_1370450642242|-76.4208984375|3.51342104564|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[global,global]|[2_5min,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1370450642242/|0.0
UGA_1370451244385|32.11622443|1.2662992545|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370451244385/|0.0
VEN_1370452002503|-66.586978175|6.25330524198|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[ven,ven]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/VEN_1370452002503/|0.0
VEN_1370452124716|-66.2134430188|6.79905997235|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[ven,ven]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/VEN_1370452124716/|0.0
UGA_1370456580637|31.1659070472|0.717067230141|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370456580637/|0.0
UGA_1370456827204|31.9129773597|0.387493152212|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370456827204/|0.0
COL_1370458509195|-75.1995041462|4.39165384663|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370458509195/|0.0
UGA_1370460008738|32.5062390784|1.2992499784|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|prec|[1960_1990,2020_2049]|[uga,uga]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/UGA_1370460008738/|0.0
UGA_1370460131362|32.29200568|0.793964835396|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[uga,uga]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/UGA_1370460131362/|0.0
SEN_1370460152065|-16.0860296897|14.1265622168|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[sen,sen]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SEN_1370460152065/|0.0
SEN_1370461362094|-16.0860296897|14.1265622168|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[sen,sen]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SEN_1370461362094/|0.0
SEN_1370461471173|-16.0860296897|14.1159078773|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[sen,sen]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SEN_1370461471173/|0.0
SEN_1370461583910|-16.0970160178|14.1265622168|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[sen,sen]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SEN_1370461583910/|0.0
SEN_1370462192397|-16.0860296897|14.1372160577|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[sen,sen]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SEN_1370462192397/|0.0
AFG_1370462749893|69.2058281731|34.523085731|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[1960_1990,1960_1990]|[afg,afg]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/AFG_1370462749893/|0.0
AFG_1370464146804|69.2058281731|34.523085731|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[1960_1990,1960_1990]|[afg,afg]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/AFG_1370464146804/|0.05
AFG_1370464309363|69.2058281731|34.523085731|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[afg,afg]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/AFG_1370464309363/|0.05
SEN_1370464608110|-16.0860296897|14.1372160577|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[sen,sen]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SEN_1370464608110/|0.05
SEN_1370464799709|-16.0860296897|14.1372160577|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[sen,sen]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SEN_1370464799709/|0.05
SEN_1370465058171|-16.0860296897|14.1372160577|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[sen,sen]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SEN_1370465058171/|0.05
AUS_1370465994162|147.392893738|-35.1348729751|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370465994162/|0.05
AUS_1370467044718|147.392893738|-35.1348729751|ccafs|[current,ensemble]|[tmean,prec]|[0.99,0.01]|[12,12]|forward|1:12|tmean|[1960_1990,2020_2049]|[aus,aus]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/AUS_1370467044718/|0.05
COL_1370473712073|-74.47440649|3.38325036041|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370473712073/|0.0
GHA_1370522322516|-0.816185974562|9.3995579221|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[gha,gha]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GHA_1370522322516/|0.0
GBR_1370522448900|-4.27150323763|55.8589767821|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[gbr,gbr]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GBR_1370522448900/|0.0
BFA_1370523685415|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370523685415/|0.0
BFA_1370523822128|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370523822128/|0.05
BFA_1370527577010|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|5:6|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370527577010/|0.0
BFA_1370527873325|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|5:6|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370527873325/|0.05
COL_1370528513255|-73.4171658137|3.66303314859|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370528513255/|0.0
BFA_1370528827020|-2.42433627987|13.5644945738|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370528827020/|0.0
AUS_1370529187684|148.008128113|-36.6478432863|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370529187684/|0.0
AUS_1370529917195|147.480784363|-35.8682680306|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370529917195/|0.0
AUS_1370530620306|148.601389831|-32.2468655386|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370530620306/|0.0
AUS_1370531446467|148.601389831|-32.2468655386|ccafs|[current,ensemble]|[tmean,prec]|[0.99,0.01]|[12,12]|forward|6:7|tmean|[1960_1990,2020_2049]|[aus,aus]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/AUS_1370531446467/|0.0
BFA_1370532232119|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370532232119/|0.0
BFA_1370532759450|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370532759450/|0.0
AUS_1370532892665|148.645335144|-32.2468655386|ccafs|[ensemble,current]|[tmean,prec]|[0.99,0.01]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370532892665/|0.0
GLOBAL_1370538475211|-76.46484375|3.35988909487|ccafs|[bccr_bcm2_0,current]|[tmean,prec]|[0.9,0.1]|[12,12]|backward|3:6|prec|[2020_2049,1960_1990]|[global,global]|[2_5min,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1370538475211/|0.0
BFA_1370544376778|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370544376778/|0.0
BFA_1370544636905|-2.319|13.609|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370544636905/|0.0
NER_1370549069576|2.606|13.632|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:10|tmean|[2020_2049,1960_1990]|[ner,ner]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/NER_1370549069576/|0.0
NER_1370554151631|9.77481203025|17.3295957135|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:10|tmean|[2020_2049,1960_1990]|[ner,ner]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/NER_1370554151631/|0.0
COL_1370611940937|-75.17753149|4.34783627875|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370611940937/|0.0
COL_1370615916476|-76.4766647908|3.02126823549|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1370615916476/|0.1
GLOBAL_1370637938771|24.2578125|5.61598581916|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:3|both|[1960_1990,2020_2049]|[global,global]|[2_5min,2_5min]|[baseline,a1b]|/var/www/analogues/outputs/GLOBAL_1370637938771/|0.01
CIV_1370639505899|-5.97909572594|7.22278435885|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:3|both|[1960_1990,1960_1990]|[civ,civ]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/CIV_1370639505899/|0.0
BHS_1370640193739|-77.9505312728|24.5289548729|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:3|both|[2020_2049,1960_1990]|[bhs,bhs]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BHS_1370640193739/|0.0
BHS_1370640286416|-74.8414004134|23.676545041|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:3|both|[2020_2049,1960_1990]|[bhs,bhs]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BHS_1370640286416/|0.0
BHS_1370640491173|-74.8414004134|23.676545041|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:3|both|[2020_2049,1960_1990]|[bhs,bhs]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BHS_1370640491173/|0.5
BFA_1370954964315|-2.75|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370954964315/|0.0
BFA_1370955118799|-2.75|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370955118799/|0.01
BFA_1370955703500|-2.75|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:10|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370955703500/|0.0
BFA_1370956795592|-2.319|13.609|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:10|tmean|[2020_2049,1960_1990]|[bfa,bfa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BFA_1370956795592/|0.0
COL_1370959997353|-75.9905197712|4.10679479503|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370959997353/|0.0
BGD_1370960231170|90.4221307509|23.7196939464|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bgd,bgd]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BGD_1370960231170/|0.05
ETH_1370960402319|38.7667521544|9.01564092177|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[eth,eth]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/ETH_1370960402319/|0.05
GHA_1370960549963|-1.61899003312|6.6867717443|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[gha,gha]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GHA_1370960549963/|0.05
IND_1370960674707|72.9110540475|19.1093027721|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[ind,ind]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/IND_1370960674707/|0.05
KEN_1370960960861|36.8758977975|-1.33422725273|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370960960861/|0.95
KEN_1370961156712|36.8758977975|-1.33422725273|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370961156712/|0.05
KEN_1370961324469|36.8758977975|-1.33422725273|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370961324469/|0.5
COL_1370963020763|-75.9905197712|4.10679479503|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370963020763/|0.0
ZWE_1370967156249|28.2380589494|-19.1686771264|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[zwe,zwe]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/ZWE_1370967156249/|0.0
KEN_1370967288769|36.846559955|-1.29510606031|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370967288769/|0.95
KEN_1370967810112|36.8758977975|-1.33422725273|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370967810112/|0.05
KEN_1370967918617|36.8758977975|-1.33422725273|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370967918617/|0.95
KEN_1370968133375|36.8758977975|-1.33422725273|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370968133375/|0.95
KEN_1370968337132|36.846559955|-1.29510606031|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370968337132/|0.0
KEN_1370968452724|36.846559955|-1.29510606031|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370968452724/|0.5
KEN_1370968759410|36.846559955|-1.29510606031|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1370968759410/|0.25
MLI_1370968795952|-7.97382646625|12.6035858058|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[mli,mli]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/MLI_1370968795952/|0.5
NER_1370969555792|2.13359540875|13.5025818078|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[ner,ner]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/NER_1370969555792/|0.5
KEN_1370969602529|36.8685326113|-1.29510606031|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[ken,ken]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/KEN_1370969602529/|0.95
NER_1370969875233|2.13359540875|13.5025818078|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[ner,ner]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NER_1370969875233/|0.95
NPL_1370970066535|85.3636112131|27.6730765266|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:7|tmean|[2020_2049,1960_1990]|[npl,npl]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/NPL_1370970066535/|0.5
COL_1370970131295|-76.5103736387|3.42685979101|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370970131295/|1.0
SEN_1370970294551|-16.0860296897|14.1159078773|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[sen,sen]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SEN_1370970294551/|0.5
COL_1370970341673|-76.5103736387|3.42685979101|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1370970341673/|0.5
TZA_1370970408293|39.2470734856|-7.15847188805|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[tza,tza]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/TZA_1370970408293/|0.5
UGA_1370970510865|32.5996228675|0.288617932411|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:7|tmean|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370970510865/|0.5
UGA_1370970613718|32.5337048987|0.431437341436|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1370970613718/|0.0
AUS_1370971251822|148.623362487|-32.2468655386|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370971251822/|0.5
